province_code,province,area_type,year,period,value,date,metric
7500,Gorontalo,Q Jasa Kesehatan dan Kegiatan Sosial,2023,Triwulan I,445.38,2023-03-01,pdrb_adhb_quarterly
7500,Gorontalo,Q Jasa Kesehatan dan Kegiatan Sosial,2023,Triwulan II,467.16,2023-06-01,pdrb_adhb_quarterly
7500,Gorontalo,Q Jasa Kesehatan dan Kegiatan Sosial,2023,Triwulan III,483.75,2023-09-01,pdrb_adhb_quarterly
7500,Gorontalo,Q Jasa Kesehatan dan Kegiatan Sosial,2023,Triwulan IV,500.6,2023-12-01,pdrb_adhb_quarterly
7500,Gorontalo,Q Jasa Kesehatan dan Kegiatan Sosial,2023,Tahunan,1896.89,2023-12-01,pdrb_adhb_quarterly
7500,Gorontalo,"R,S,T,U Jasa Lainnya",2022,Triwulan I,149.11,2022-03-01,pdrb_adhb_quarterly
7500,Gorontalo,"R,S,T,U Jasa Lainnya",2022,Triwulan II,156.02,2022-06-01,pdrb_adhb_quarterly
7500,Gorontalo,"R,S,T,U Jasa Lainnya",2022,Triwulan III,153.32,2022-09-01,pdrb_adhb_quarterly
7500,Gorontalo,"R,S,T,U Jasa Lainnya",2022,Triwulan IV,157.85,2022-12-01,pdrb_adhb_quarterly
7500,Gorontalo,"R,S,T,U Jasa Lainnya",2022,Tahunan,616.29,2022-12-01,pdrb_adhb_quarterly
7500,Gorontalo,"R,S,T,U Jasa Lainnya",2023,Triwulan I,157.9,2023-03-01,pdrb_adhb_quarterly
7500,Gorontalo,"R,S,T,U Jasa Lainnya",2023,Triwulan II,169.81,2023-06-01,pdrb_adhb_quarterly
7500,Gorontalo,"R,S,T,U Jasa Lainnya",2023,Triwulan III,166.44,2023-09-01,pdrb_adhb_quarterly
7500,Gorontalo,"R,S,T,U Jasa Lainnya",2023,Triwulan IV,171.2,2023-12-01,pdrb_adhb_quarterly
7500,Gorontalo,"R,S,T,U Jasa Lainnya",2023,Tahunan,665.35,2023-12-01,pdrb_adhb_quarterly
7500,Gorontalo,Produk Domestik Regional Bruto,2022,Triwulan I,11201.77,2022-03-01,pdrb_adhb_quarterly
7500,Gorontalo,Produk Domestik Regional Bruto,2022,Triwulan II,11845.47,2022-06-01,pdrb_adhb_quarterly
7500,Gorontalo,Produk Domestik Regional Bruto,2022,Triwulan III,12197.57,2022-09-01,pdrb_adhb_quarterly
7500,Gorontalo,Produk Domestik Regional Bruto,2022,Triwulan IV,12321.48,2022-12-01,pdrb_adhb_quarterly
7500,Gorontalo,Produk Domestik Regional Bruto,2022,Tahunan,47566.29,2022-12-01,pdrb_adhb_quarterly
7500,Gorontalo,Produk Domestik Regional Bruto,2023,Triwulan I,12314.25,2023-03-01,pdrb_adhb_quarterly
7500,Gorontalo,Produk Domestik Regional Bruto,2023,Triwulan II,12741.11,2023-06-01,pdrb_adhb_quarterly
7500,Gorontalo,Produk Domestik Regional Bruto,2023,Triwulan III,13085.17,2023-09-01,pdrb_adhb_quarterly
7500,Gorontalo,Produk Domestik Regional Bruto,2023,Triwulan IV,13226.2,2023-12-01,pdrb_adhb_quarterly
7500,Gorontalo,Produk Domestik Regional Bruto,2023,Tahunan,51366.74,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"A Pertanian, Kehutanan dan Perikanan",2022,Triwulan I,5664.21,2022-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"A Pertanian, Kehutanan dan Perikanan",2022,Triwulan II,6110.95,2022-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"A Pertanian, Kehutanan dan Perikanan",2022,Triwulan III,5989.09,2022-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"A Pertanian, Kehutanan dan Perikanan",2022,Triwulan IV,6150.25,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"A Pertanian, Kehutanan dan Perikanan",2022,Tahunan,23914.5,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"A Pertanian, Kehutanan dan Perikanan",2023,Triwulan I,6009.02,2023-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"A Pertanian, Kehutanan dan Perikanan",2023,Triwulan II,6685.99,2023-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"A Pertanian, Kehutanan dan Perikanan",2023,Triwulan III,6851.13,2023-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"A Pertanian, Kehutanan dan Perikanan",2023,Triwulan IV,6625.69,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"A Pertanian, Kehutanan dan Perikanan",2023,Tahunan,26171.84,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,B Pertambangan dan Penggalian,2022,Triwulan I,280.38,2022-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,B Pertambangan dan Penggalian,2022,Triwulan II,266.16,2022-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,B Pertambangan dan Penggalian,2022,Triwulan III,271.93,2022-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,B Pertambangan dan Penggalian,2022,Triwulan IV,342.7,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,B Pertambangan dan Penggalian,2022,Tahunan,1161.17,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,B Pertambangan dan Penggalian,2023,Triwulan I,306.7,2023-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,B Pertambangan dan Penggalian,2023,Triwulan II,311.29,2023-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,B Pertambangan dan Penggalian,2023,Triwulan III,315.5,2023-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,B Pertambangan dan Penggalian,2023,Triwulan IV,355.33,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,B Pertambangan dan Penggalian,2023,Tahunan,1288.82,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,C Industri Pengolahan,2022,Triwulan I,1290.09,2022-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,C Industri Pengolahan,2022,Triwulan II,1492.33,2022-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,C Industri Pengolahan,2022,Triwulan III,1614.8,2022-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,C Industri Pengolahan,2022,Triwulan IV,1445.5,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,C Industri Pengolahan,2022,Tahunan,5842.72,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,C Industri Pengolahan,2023,Triwulan I,1404.28,2023-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,C Industri Pengolahan,2023,Triwulan II,1665.92,2023-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,C Industri Pengolahan,2023,Triwulan III,1769.61,2023-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,C Industri Pengolahan,2023,Triwulan IV,1694.56,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,C Industri Pengolahan,2023,Tahunan,6534.37,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,D Pengadaan Listrik dan Gas,2022,Triwulan I,4.68,2022-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,D Pengadaan Listrik dan Gas,2022,Triwulan II,4.94,2022-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,D Pengadaan Listrik dan Gas,2022,Triwulan III,5.38,2022-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,D Pengadaan Listrik dan Gas,2022,Triwulan IV,5.54,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,D Pengadaan Listrik dan Gas,2022,Tahunan,20.55,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,D Pengadaan Listrik dan Gas,2023,Triwulan I,5.3,2023-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,D Pengadaan Listrik dan Gas,2023,Triwulan II,5.65,2023-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,D Pengadaan Listrik dan Gas,2023,Triwulan III,6.08,2023-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,D Pengadaan Listrik dan Gas,2023,Triwulan IV,6.14,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,D Pengadaan Listrik dan Gas,2023,Tahunan,23.17,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",2022,Triwulan I,18.8,2022-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",2022,Triwulan II,18.18,2022-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",2022,Triwulan III,18.77,2022-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",2022,Triwulan IV,15.71,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",2022,Tahunan,71.46,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",2023,Triwulan I,18.82,2023-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",2023,Triwulan II,19.9,2023-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",2023,Triwulan III,19.31,2023-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",2023,Triwulan IV,17.01,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",2023,Tahunan,75.05,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,F Konstruksi,2022,Triwulan I,893.21,2022-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,F Konstruksi,2022,Triwulan II,913.21,2022-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,F Konstruksi,2022,Triwulan III,1007.59,2022-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,F Konstruksi,2022,Triwulan IV,1217.57,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,F Konstruksi,2022,Tahunan,4031.58,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,F Konstruksi,2023,Triwulan I,936.78,2023-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,F Konstruksi,2023,Triwulan II,967.65,2023-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,F Konstruksi,2023,Triwulan III,1132.19,2023-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,F Konstruksi,2023,Triwulan IV,1258.01,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,F Konstruksi,2023,Tahunan,4294.63,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",2022,Triwulan I,1303.75,2022-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",2022,Triwulan II,1365.15,2022-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",2022,Triwulan III,1335.66,2022-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",2022,Triwulan IV,1355.73,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",2022,Tahunan,5360.29,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",2023,Triwulan I,1439.21,2023-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",2023,Triwulan II,1529.96,2023-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",2023,Triwulan III,1393.43,2023-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",2023,Triwulan IV,1458.48,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",2023,Tahunan,5821.08,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,H Transportasi dan Pergudangan,2022,Triwulan I,163.7,2022-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,H Transportasi dan Pergudangan,2022,Triwulan II,183.87,2022-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,H Transportasi dan Pergudangan,2022,Triwulan III,196.17,2022-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,H Transportasi dan Pergudangan,2022,Triwulan IV,213.95,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,H Transportasi dan Pergudangan,2022,Tahunan,757.68,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,H Transportasi dan Pergudangan,2023,Triwulan I,202.68,2023-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,H Transportasi dan Pergudangan,2023,Triwulan II,230.91,2023-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,H Transportasi dan Pergudangan,2023,Triwulan III,226.57,2023-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,H Transportasi dan Pergudangan,2023,Triwulan IV,232.53,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,H Transportasi dan Pergudangan,2023,Tahunan,892.69,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,I Penyediaan Akomodasi dan Makan Minum,2022,Triwulan I,28.83,2022-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,I Penyediaan Akomodasi dan Makan Minum,2022,Triwulan II,32.56,2022-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,I Penyediaan Akomodasi dan Makan Minum,2022,Triwulan III,31.43,2022-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,I Penyediaan Akomodasi dan Makan Minum,2022,Triwulan IV,33.54,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,I Penyediaan Akomodasi dan Makan Minum,2022,Tahunan,126.37,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,I Penyediaan Akomodasi dan Makan Minum,2023,Triwulan I,33.56,2023-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,I Penyediaan Akomodasi dan Makan Minum,2023,Triwulan II,36.13,2023-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,I Penyediaan Akomodasi dan Makan Minum,2023,Triwulan III,35.82,2023-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,I Penyediaan Akomodasi dan Makan Minum,2023,Triwulan IV,36.64,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,I Penyediaan Akomodasi dan Makan Minum,2023,Tahunan,142.15,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,J Informasi dan Komunikasi,2022,Triwulan I,495.89,2022-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,J Informasi dan Komunikasi,2022,Triwulan II,562.81,2022-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,J Informasi dan Komunikasi,2022,Triwulan III,522.87,2022-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,J Informasi dan Komunikasi,2022,Triwulan IV,547.55,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,J Informasi dan Komunikasi,2022,Tahunan,2129.12,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,J Informasi dan Komunikasi,2023,Triwulan I,563.58,2023-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,J Informasi dan Komunikasi,2023,Triwulan II,585.75,2023-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,J Informasi dan Komunikasi,2023,Triwulan III,592.06,2023-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,J Informasi dan Komunikasi,2023,Triwulan IV,593.74,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,J Informasi dan Komunikasi,2023,Tahunan,2335.13,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,K Jasa Keuangan dan Asuransi,2022,Triwulan I,317.95,2022-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,K Jasa Keuangan dan Asuransi,2022,Triwulan II,314.5,2022-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,K Jasa Keuangan dan Asuransi,2022,Triwulan III,336.77,2022-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,K Jasa Keuangan dan Asuransi,2022,Triwulan IV,303.57,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,K Jasa Keuangan dan Asuransi,2022,Tahunan,1272.79,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,K Jasa Keuangan dan Asuransi,2023,Triwulan I,304.92,2023-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,K Jasa Keuangan dan Asuransi,2023,Triwulan II,310.81,2023-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,K Jasa Keuangan dan Asuransi,2023,Triwulan III,317.0,2023-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,K Jasa Keuangan dan Asuransi,2023,Triwulan IV,303.41,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,K Jasa Keuangan dan Asuransi,2023,Tahunan,1236.13,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,L Real Estate,2022,Triwulan I,324.01,2022-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,L Real Estate,2022,Triwulan II,336.09,2022-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,L Real Estate,2022,Triwulan III,342.8,2022-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,L Real Estate,2022,Triwulan IV,343.13,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,L Real Estate,2022,Tahunan,1346.03,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,L Real Estate,2023,Triwulan I,359.34,2023-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,L Real Estate,2023,Triwulan II,366.43,2023-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,L Real Estate,2023,Triwulan III,363.77,2023-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,L Real Estate,2023,Triwulan IV,381.53,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,L Real Estate,2023,Tahunan,1471.07,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"M,N Jasa Perusahaan",2022,Triwulan I,7.59,2022-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"M,N Jasa Perusahaan",2022,Triwulan II,8.19,2022-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"M,N Jasa Perusahaan",2022,Triwulan III,8.34,2022-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"M,N Jasa Perusahaan",2022,Triwulan IV,8.63,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"M,N Jasa Perusahaan",2022,Tahunan,32.75,2022-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"M,N Jasa Perusahaan",2023,Triwulan I,8.5,2023-03-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"M,N Jasa Perusahaan",2023,Triwulan II,8.92,2023-06-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"M,N Jasa Perusahaan",2023,Triwulan III,9.26,2023-09-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"M,N Jasa Perusahaan",2023,Triwulan IV,9.51,2023-12-01,pdrb_adhb_quarterly
7600,Sulawesi Barat,"M,N Jasa Perusahaan",2023,Tahunan,36.18,2023-12-01,pdrb_adhb_quarterly
